키워드,제목,요약,원문링크,발행일(KST),수집시각(KST),출처
일학습병행,"한국공학대, 일-학습 병행 2년 연속 ‘최우수’ - 문화일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiUEFVX3lxTFA5R2k2U3dDaFJoZ2VHcHh5bFZYSDNjcXo1SlJaUWl6Q2o1cjNDQ1lvU2JlYlUyX2EteDZzM2RTSTBEQ1dSdXU3ZktvZ3BHTUot?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-25 16:00,2025-12-01 11:15,news.google.com
일학습병행,"영남테크놀로지,일학습병행 우수사례 경진대회 최우수상 수상 - 대구일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9uNXVNSGpBTXIzN2psd2czT3Y3SXRnRlZCQlM0RWdMRHlqalJKb2JPNTFWMGRGX1loUEJQbzAtTHg3TVFCek9DZk9LQjlnTE9aSzZvYUxOd1hKVVdSY2xUa0wwbi1NR1pf?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-04 17:00,2025-12-01 11:15,news.google.com
일학습병행,"한국마사회, 경마분야 일학습병행제 확대 시행 - 뉴스투데이",본문 추출 실패,https://news.google.com/rss/articles/CBMifEFVX3lxTE1RS3JWampKaURyaTlIYlB3ZTF2TXJnQkdmYmZFUjFTZVlCZmg5dXZPYnlHTnJtYkdnQWpDeU5mYktRaVhLQnlzNFdlenRWYmdHUGphaDdRX2FxRmYyeWNVRTg5RU1PUTdVTDBNaXBOcFRBV2xtZ3BYNDNHRjk?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-14 17:00,2025-12-01 11:15,news.google.com
일학습병행,"재능대 일학습병행 호텔외식조리과, 식품외식·푸드테크 창업경진대회서 ‘전원 수상’ 쾌거 - 인천일보",본문 추출 실패,https://news.google.com/rss/articles/CBMicEFVX3lxTE5JdDExd28wYktOSkc0Y09zZE5tQjJtNThXYWxlY0ZiN3YwcktzTm1acmpUTDc4NFhncTN0VFl3bl9RWjBYMWNwLXJoaWN6YXJkYlVHa1VCVUVPMXZpSHQyRExycUdkXzJObDJ1bGFCNVc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-19 11:25,2025-12-01 11:15,news.google.com
일학습병행,"동남보건대, 2026년 전문대재학생단계 일학습병행 참여 기업 모집 - 약업신문",본문 추출 실패,https://news.google.com/rss/articles/CBMib0FVX3lxTE5Fd2FXSnZwYzE4SEd0Ml9xZ21aUzQ4NHRVNVRybEw4R3FmNDlNMnpwTVVfaWlBeHA5OFZ1b1M5SVIzdzdRNWVHcXV6b3BoRHJvUEdqZ3RLTk0yR3czSko1VXhNQ05KVlJnMnU3bGI0MA?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-04 08:37,2025-12-01 11:15,news.google.com
일학습병행,[단독] “E-7 비자도 없는데”… ‘유학생 일학습병행’ 참여 저조 - 세계일보,본문 추출 실패,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5ZN2lQMFJlNG5sdHRWRmx3WHJfTFo3N1FydzhTZUtLN1FISkV5V3Nqc016OTcyd2VHX1ZrZjFBdG9rSGhrbjQ3bEpKaUI3VEphbW10NEN5Rk_SAVRBVV95cUxPVFQ0M1ZUbG10OUZ5YzdMd3pTOUh5MG9HX2ZhS1ZFUHZXY1ZaVkZscmdVWnR1YlBPdmNzcGRwdTBWdDh6SkhxZXAzaWl2R1FCdG1pY2U?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-05 16:00,2025-12-01 11:15,news.google.com
일학습병행,"한국마사회, 경마분야 일학습병행제 확대 시행 - Queen 이코노미퀸",본문 추출 실패,https://news.google.com/rss/articles/CBMiakFVX3lxTFBKNDY2dkEyQlFoQUFwY3ZDYVQzSFdQTlctU3FvLVZ0NG1tWXZvT09ndHdGLTl6QTM4N3NsU05wc3NIeVl1dzRwQzcxMV8xSVoyRGFGV0hZUzRlODJWaUxrUzJ0ZHY0eE80RWc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-13 17:00,2025-12-01 11:15,news.google.com
일학습병행,"순천향대, ‘2025년 일학습병행 우수사례 경진대회’ 최우수상 - 한국대학신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1ocWU1QVUzNGdzckM2VGVSTHhYaXJmM094V3FjdkNfZFRmRzVGUnZCbzlfeVZFUlhXUFVfYllCb20tcHQwZ1YwaWE0cXVZQVVwTTgwc0NKdHJZaXBYQTR3dU81Tk9Wdw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-26 16:00,2025-12-01 11:15,news.google.com
일학습병행,"남서울대, 일학습병행 첨단산업아카데미사업 'S등급' 획득 - 충청뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMibEFVX3lxTFA4SEhSVkFsUENhaEVqV2RyeE5pSGJ3OHNoc1FVU1F4bUxuX2g1ZWxpM3FJUUZMTXlJT25PRGV6YVhYZmRfYXJTbmRMQ3ZVTm9BY2hKWDgzRnlNUWF3SUFyZXBlaXoyNEFUdGtERw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-02 16:00,2025-12-01 11:15,news.google.com
일학습병행,"한기대, ‘2025년 일학습병행 OJT Forum & 우수사례 경진대회’ 성료 - 천지일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiakFVX3lxTFB4VG95dFRaV1lQZE9XaFQ0M0NYSlo5RG02aDdXc05MNFI1LTFzaDBpcFVRX3VqM3FjbUxQaWgwdHFGWHU0S09BbS1OLWc5SS1wN1JTVUlTbjRsUVVrTE1XenAyMnNjWnBYLVHSAW5BVV95cUxPN1VXekV4a2Uxa0F1OVV5elhBc1NHMFpJTDYya083c0U4RHdQMDBaRkZNWDYzTXVfXzVSLVJMUThuWXNsYy1EaElwdnJYcTQtcWtXNUlvNW8zcWFva1MwVEc2aEtzOXNjQ2o5eHh6dw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-06 23:05,2025-12-01 11:15,news.google.com
일학습병행,"한국마사회, 경마분야 일학습병행제 확대 시행 - 네이트",본문 추출 실패,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9VOHhCTkI4b2p4alA4YklKdGVXVGNVSFU0UHlBSFY4dWlLcm5HWUs2MHk5WTIxRDFPMWdCY2RSS2hSV0dYNVpEemlGYk5mSXRXRUZj?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-13 17:00,2025-12-01 11:15,news.google.com
일학습병행,"광운인공지능고, 서일대·한국공학대와 산학일체형 도제학생 - 일학습병행 연계 - 인공지능신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBZYm5jb1E5REptM3hIRmN2YnVnNnRjUGRhdGhwaUJIeXAzTUhvT1c0OGVOY2o0d2d4c1B4T29aZ1lORzZ6Vmg0d3l1RnhleUQ3cUQ2Y2w2V1p1VUF1V0NpYjM3MmdmSFU?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-10 17:00,2025-12-01 11:15,news.google.com
일학습병행,"한국마사회, 경마분야 일학습병행제 확대 시행…“경마 산업의 전문 인력 양성” - 열린뉴스통신",본문 추출 실패,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9sbWJab2phVW9LNkZVUHZJZ3VCS0ZVbVkwc1VTZG5hMHI0cV9HMnBMTFlxTEdSX2Q4bG02Qk1SZWtxdmpESDFYVVJYeE1RT2E0TV9WZjAtNU50enlYY3plRGg3TzBkZw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-11 17:00,2025-12-01 11:15,news.google.com
일학습병행,[대한민국의 중심 충청] 광역형 비자 도입으로 일·학습 병행 ‘K-유학생 제도’ 탄력 받는다 - 중앙일보,본문 추출 실패,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBEU2Fob1poeUdxTGFrVkpnVEh5WTJKQ2ctVkY0M2MyX2VrOVNsYXJqMVhsYjBzb2hvUHZJaDFGeWRScE1FaGxrMHcyVVZYTm1IeGdwYW5B?oc=5&hl=en-US&gl=US&ceid=US:en,2025-04-27 16:00,2025-12-01 11:15,news.google.com
일학습병행,"배화여대, ‘2025년 일학습병행 우수사례 경진대회’ 3개 부문 수상 - 스마트경제",본문 추출 실패,https://news.google.com/rss/articles/CBMib0FVX3lxTE14SmlaUmNoMWVRRU83UFFFTlNnVE1udnJkTWdESXR3ZnZmNkRKWHgtVnd6OXRKNUVtRzZwSFBkNDlPcXlES0U5U3FHM2xnX0xqRVZjUWNHNXpPNmtKaXpST2JoSFA2VjVxcUtRejd0Yw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-13 16:00,2025-12-01 11:15,news.google.com
일학습병행,"“10년 된 일학습병행, 미래형 인재 양성으로 전환해야” - 헤럴드경제",본문 추출 실패,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9FVm1nRFdWcjFvdjNhaUliYkxWT3hhcENJelB3WjRnbW9DYUd3RTQ4QTFNZ0hfdWoweGdGZ2NvOVR5LWVyQVJJaXBOb0ktOEJpLVRrWi1B?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-16 16:00,2025-12-01 11:15,news.google.com
일학습병행,"배재대 IPP사업단, 4년제대 재학생 일학습병행 참여 기업 모집 - 더팩트",본문 추출 실패,https://news.google.com/rss/articles/CBMiW0FVX3lxTE84WllYVGdHWXVaMmNTVjN1T3BlY3loNEVNWDgxZkZJVHVfZUt6X3VfQkxGMEIzLWM4b3JGSF9nM2puNFFsVnI1eDJDZ1ZxSE9Xb1NDeEdmTGxjU3PSAVZBVV95cUxNRkU0ZkVuQU9ONkJMU1ZpVi1VQlR0bnZzckVFZUdhTnlqZmpZcjg5NVpPYVB2d3hqdnQ1Mng1TEtmT0pxYlBXMXZuTlBJRFJ0eHpPZy1JZw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-21 10:48,2025-12-01 11:15,news.google.com
일학습병행,"인하대, 2025학년도 일학습병행 학습근로자 커뮤니티 개최 - 기호일보",본문 추출 실패,https://news.google.com/rss/articles/CBMib0FVX3lxTFBXYk1PdWZiZDIwX0Y5WmxBZFRYNFRlcjlHZzNYdXMyRkRmVGptc0wxUTFfemFnWDR4M2w4TE11eEItQmpjUTBXS1JFZ1dDNnA0Xy1ySFM5SEFOdVRiRnBQbUtoZnpSM3ZYRXlEQlZ2VQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-17 16:00,2025-12-01 11:15,news.google.com
일학습병행,"경성대 일학습병행 공동훈련센터, 한국기술교육대 지원단 감사패 수여 - 데일리한국",본문 추출 실패,https://news.google.com/rss/articles/CBMib0FVX3lxTE0tb2VXc3lqN0stVUtaNk9udEdxYUd5QWJJSkF6MUFEb1RLNUp4Q3htUDJwNnVpTEhKU2Jzdy1BNExienFvWEw2OXVrYzdoMGk1THAxRXJjY2puYWlrN1dTek95cVIyNkpYRndXS1AzUdIBc0FVX3lxTE5leVlLeE4wQUF2Sk9DckViRkc2blkwaGgyQy1WT2FUaXVVQnRmb2ZPNkwzNWRETnVlVktCdU8tMWlxTnpJaGpfNXJqaU95X0JLT0c1OEc1WWgwblZVLWJ6NG1OVEhYOC0wYS1ZUlBmaEF1aDA?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-06 17:00,2025-12-01 11:15,news.google.com
일학습병행,"동남보건대, ‘2024년 일학습병행 첨단산업 아카데미 성과평가’서 최우수 등급 획득 - 경인일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiUkFVX3lxTE8xakpDS19RVkxFZnBvWXdyY1JJSDZMSjlIQS1LWVlacGtuRFZjb3pKOUpmVm51NjNxWFJCb3VJQjhtdmZtX1hkbnZfOXNhWFV4MHc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-09 16:00,2025-12-01 11:15,news.google.com
일학습병행,"인하대, 일학습병행·첨단산업 아카데미 학습기업 담당자 커뮤니티 간담회 - 전국매일신문",본문 추출 실패,https://news.google.com/rss/articles/CBMibkFVX3lxTE5ha3FHYTQtaUtHb0NLSHNQcDZUSGZ3ZG9rb1Q4cF9DdEZMMldmS3p2WE94LUVXVmNnNTVmemJuSFhJeWhBdHBxX0pWTTJfNlhrVXdFUXhGN0lmSTFGZFJxSHlxQzhpTXpzMWhHRzFR?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-29 16:00,2025-12-01 11:15,news.google.com
일학습병행,"한국마사회, NCS 기반 일학습병행제에 '말이용' 종목 신설 - 뉴스1",본문 추출 실패,https://news.google.com/rss/articles/CBMiZEFVX3lxTE0ycmhnQ3F3aDg1RGRqYVBSNFRNTnp0R25OWmJzYUYyZWlxcFZPLWVGZ2tVWDNtX0FWem1aWjAtMGNJOS1ScUtPQTBZc016TlJ5MFYxYktJaHVuVkJzVXVCNlBtc28?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-05 16:00,2025-12-01 11:15,news.google.com
일학습병행,"영산대, 일학습병행 성과평가 A등급 획득…산학협력 모범사례로 우뚝 - 경상일보",본문 추출 실패,https://news.google.com/rss/articles/CBMibEFVX3lxTE1TUFpaQmFDQ2FINWpxOVlZVFR1NnBOaUw3dXZsTUp1ZEhSaDJzcVNScjJVWENnc1dKeW42SldkVUNiWDE4Wk51UE44N21uMlh2cWJHdmJ3Z3k3dkVZb2JIUkFVLWN0TWhBTEpiZQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-30 16:00,2025-12-01 11:15,news.google.com
일학습병행,"한농대 평생교육원, 일학습병행 과정 교육생 모집 - 환경과조경",본문 추출 실패,https://news.google.com/rss/articles/CBMiigFBVV95cUxNRnJZajJGTW1jQUY0dnBQdkhuUTdvWWd0UDF1dHFqVHB1NUNwTXNMWGRrVTA2Um5JOU5WcS1xMW9oYTNUOExjZG84STNBNE5HMG9PLUl3NEp1djk2WXR1WEdKblJobFVFV2JLRmNBbkNBaTlGX0xCWXM1dUI1Vi1mc0V6NlBlRm5wRFE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-12 08:19,2025-12-01 11:15,news.google.com
일학습병행,"인하대, 2025학년도 일학습병행 학습근로자 커뮤니티 개최 - 한국NGO신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBTRTNhZGtVeld0YXdVRUZyZ1JMamNzNnNmel93UGVldjlVRWNYTlFHWTU5blVFNGg1SjdFd3Atc0FZZDhhd3Q3U28wYmNfbDVLQ2hXNGUyWnRySlpHakFBQ01pVHRzWUZw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-17 16:00,2025-12-01 11:15,news.google.com
일학습병행,"동의과학대, 고교단계 일학습병행 활성화 위한 신기술 체험 캠프 개최 - 한국대학신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5FakV3eXk1WmY0NHNLZ1EtTVpha2s0WUQxcHoxQ3RVbmVFZ19aeFJJWElFMnNpOVNEYjd2MFNfYUxla0dRWmJMbU9TTnNFS3dqVEZ0Vkg5Ti1ndy1qUjhRZmNwV0RJdw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-22 16:00,2025-12-01 11:15,news.google.com
일학습병행,"거제대 공동훈련센터, 2년 연속 일학습병행 최우수 훈련기관 선정 - 거제신문",본문 추출 실패,https://news.google.com/rss/articles/CBMibEFVX3lxTFBPY1YzYkdpVzl1elpSY2Q3WXZpbkdDc0Z0bVBwcUtqN2Q2M1JtRWhaQkQ5NU9LVmoyQ0hRTzRoQlJ6eFQySDREZUw5WEtSUG04OUhJQ0FPMkdyYlo4UGdRWU4xNlFZLWhpa1lYNw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-17 16:00,2025-12-01 11:15,news.google.com
일학습병행,"경기과기대, 일학습병행 전문대재학생단계 참여학생 모집 설명회 개최 - 베리타스알파",본문 추출 실패,https://news.google.com/rss/articles/CBMia0FVX3lxTE84a0xqdVVVVXdpWUpyd1N0ajAwTTlmZmRjWnBCU0hLZm8tYm4ySzZDeWpQVG9sQ0lQRGNuRVBzTEc4emVjR2xmbE5uSmQ2TmJRZ1NVQnJGdE1DU3RQaDVMR1VQZ0ZWZzM1SldN?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-10 17:00,2025-12-01 11:15,news.google.com
일학습병행,"구미대학교, ‘일학습병행 학습기업 워크숍’ 개최 - 구미일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiXkFVX3lxTE10QktKOC1Obm0zdXFKc19oRm5oMUxhV2JPQ000Y1FXc3VsNEduNk9JcEhibTY3ejJRWndSR0pFM3hxQXk5VEszcEVQUzVuOEhXOEs4X1ROajlCZk5wSXc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-15 16:00,2025-12-01 11:15,news.google.com
일학습병행,"산업인력공단·포스코, '일학습병행' 고교생에 이차전지 특강 - 뉴시스",본문 추출 실패,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBCUm55cWY4aEk5RjZuaGZYWnZydkw5dkFYaDFxU25uUDlQb2ZhMzJrVDRHZ2h0VU5CbVljVmZoQUhZemNzWmxQNFByRTh3ZUplZW9PZ3p5NzlRZlpTbFNHTdIBeEFVX3lxTE1lUUF5QVJwdld6TkRIaXljenNteURDYVZYWXROU3loamMtY2Vhajl0Vno4cUhRbVBPcHB2VENkZ3RvYUlVOFJjRkpDMWRDcXlEdk5odzZ2Z0JFMmw5ajRSek14SDBIWm5YaklMVEo0U3gySVVPWURPaQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-05-21 16:00,2025-12-01 11:15,news.google.com
일학습병행,"인하대, 일학습병행 사업 4년 연속 A등급 우수대학 - 인천투데이",본문 추출 실패,https://news.google.com/rss/articles/CBMicEFVX3lxTE42V296R2Nid0VoRXUxMkpFUnFyTFNJdG0xc1NPVk9qNVB5TUljdDhYVmdjQ2lNRXR4TnhmWmV2Zy1OMk5ENFBBQ2ZDRlZRVXZjbFlNUW00QnhocFF4UTR6T0VJRVVhZ3Qtc0M4TnZwU3Y?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-23 16:00,2025-12-01 11:15,news.google.com
일학습병행,"한기대, 일학습병행 공동훈련센터 성과평가 최우수 ‘S등급’ - 충청뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMibEFVX3lxTE1SVVpFWFF2QnE3WjNtWHNzRGRPVlQ5SjJESW9WVC0yM2hjcDBmNENmX3BLb2JuMHlzVERnRVZWNHRaaHlzX0kwdm9ENG9LM3pKdGpocUJoZjRQUGdtME5IdGJwQmlmb3JkRnQwaw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-05-20 16:00,2025-12-01 11:15,news.google.com
일학습병행,서정대 일학습병행 공동훈련센터 전문대 유일 A등급 - 경인일보,본문 추출 실패,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5GbzJQR1F5WkRycFBHWi0tTUR1QmdSMGZfOHFYRm1iNjZ3S3g4TlpYT1pHTk1iUE9RZExLazVpR1VYQVhRV0JVck10aFVMdUVVOGc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-07 16:00,2025-12-01 11:15,news.google.com
일학습병행,"한국교통대, '일학습병행 외부평가 합격자 특별 장학금' 수여 - gukjenews.com",본문 추출 실패,https://news.google.com/rss/articles/CBMibkFVX3lxTFBmR185T3VfQmJ3WmxzTWY2S3lEUkkycFJGQ3NpSzJRTEZHWjg4T29DREI3VTZnM1ZFeU55RENaNUg2elRhcmJ3cTR4c0FZMmp5SkhQc1FaM1FzZjBCNUo5MTFpTzlJcndDc0ExRklB?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-21 17:00,2025-12-01 11:15,news.google.com
일학습병행,"폴리텍영주캠퍼스, 일학습병행 경진대회 2개 부문 수상 - 영주시민신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBtT2VWSm9aV2xDODhEOWhURG1pRm90cHR2VGtCTXIzTU9QLVNiNlFPS01ZbGhlVU9UWThOVXA3Zi1kV1FsSHNVbXJfZUwyZVJkWnkwX0dDbUZwbEgtQWtva0tUblA0N3N2?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-04 16:00,2025-12-01 11:15,news.google.com
일학습병행,"인하대, 일·학습 병행하는 ‘학습근로자’ 커뮤니티 개최 - 경인일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiUkFVX3lxTFB1QXdpUUlxdHR4eGc1MUdieEdRQWc4My1LRlUtR1ZmbXR4X1g3X0l3WXNrekYyRy1EcU01WUZBbzRfMXhReEdXbkpuS25SVTVZT3c?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-17 16:00,2025-12-01 11:15,news.google.com
일학습병행,"배재대 IPP사업단, 2026년도 일학습병행 참여기업 모집 - 금강일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiakFVX3lxTE96QTlVamJPWjJBbndIWUpiRzVidmt0RGRmNTJNb05CRnNiSUZCRE1JcVhuVlJVTHdhR1dtUzRURy1UUlRuT3JPZjUtZnk3Rm9zUkNrdTNpX1hubGlINDZ4dG1FbGFrTUZiTFE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-23 14:58,2025-12-01 11:15,news.google.com
